localita,dt,type,value
Carrara,2014-12-15,min,11
Carrara,2014-12-15,max,14
Carrara,2014-12-16,min,10
Carrara,2014-12-16,max,12
Carrara,2014-12-17,min,8
Carrara,2014-12-17,max,13
Carrara,2014-12-18,min,8
Carrara,2014-12-18,max,15
Carrara,2014-12-19,min,8
Carrara,2014-12-19,max,12
Carrara,2014-12-20,min,10
Carrara,2014-12-20,max,14
Carrara,2014-12-21,min,8
Carrara,2014-12-21,max,14
Carrara,2014-12-22,min,5
Carrara,2014-12-22,max,13
Carrara,2014-12-23,min,10
Carrara,2014-12-23,max,12
Carrara,2014-12-24,min,11
Carrara,2014-12-24,max,13
Carrara,2014-12-25,min,11
Carrara,2014-12-25,max,13
Carrara,2014-12-26,min,5
Carrara,2014-12-26,max,11
Carrara,2014-12-27,min,3
Carrara,2014-12-27,max,9
Carrara,2014-12-28,min,1
Carrara,2014-12-28,max,8
Carrara,2014-12-29,min,2
Carrara,2014-12-29,max,9
Carrara,2014-12-30,min,1
Carrara,2014-12-30,max,6
Carrara,2014-12-31,min,-1
Carrara,2014-12-31,max,5
Carrara,2015-01-01,min,-1
Carrara,2015-01-01,max,8
Carrara,2015-01-02,min,1
Carrara,2015-01-02,max,11
Carrara,2015-01-03,min,5
Carrara,2015-01-03,max,11
Carrara,2015-01-04,min,6
Carrara,2015-01-04,max,14
Carrara,2015-01-05,min,3
Carrara,2015-01-05,max,12
Carrara,2015-01-06,min,3
Carrara,2015-01-06,max,12
Carrara,2015-01-07,min,5
Carrara,2015-01-07,max,11
Carrara,2015-01-08,min,8
Carrara,2015-01-08,max,11
Carrara,2015-01-09,min,8
Carrara,2015-01-09,max,13
Carrara,2015-01-10,min,9
Carrara,2015-01-10,max,13
Carrara,2015-01-11,min,8
Carrara,2015-01-11,max,13
Carrara,2015-01-12,min,4
Carrara,2015-01-12,max,14
Carrara,2015-01-13,min,6
Carrara,2015-01-13,max,12
Carrara,2015-01-14,min,8
Carrara,2015-01-14,max,12
Carrara,2015-01-15,min,8
Carrara,2015-01-15,max,14
Carrara,2015-01-16,min,9
Carrara,2015-01-16,max,12
Carrara,2015-01-17,min,9
Carrara,2015-01-17,max,13
Carrara,2015-01-18,min,7
Carrara,2015-01-18,max,11
Carrara,2015-01-19,min,2
Carrara,2015-01-19,max,10
Carrara,2015-01-20,min,4
Carrara,2015-01-20,max,10
Carrara,2015-01-21,min,6
Carrara,2015-01-21,max,9
Carrara,2015-01-22,min,8
Carrara,2015-01-22,max,10
Carrara,2015-01-23,min,5
Carrara,2015-01-23,max,13
Carrara,2015-01-24,min,6
Carrara,2015-01-24,max,12
Carrara,2015-01-25,min,4
Carrara,2015-01-25,max,11
Carrara,2015-01-26,min,4
Carrara,2015-01-26,max,10
Carrara,2015-01-27,min,2
Carrara,2015-01-27,max,9
Carrara,2015-01-28,min,0
Carrara,2015-01-28,max,11
Carrara,2015-01-29,min,3
Carrara,2015-01-29,max,10
Carrara,2015-01-30,min,6
Carrara,2015-01-30,max,10
Carrara,2015-01-31,min,2
Carrara,2015-01-31,max,9
Carrara,2015-02-01,min,3
Carrara,2015-02-01,max,8
Carrara,2015-02-02,min,1
Carrara,2015-02-02,max,9
Carrara,2015-02-03,min,3
Carrara,2015-02-03,max,7
Carrara,2015-02-04,min,5
Carrara,2015-02-04,max,10
Carrara,2015-02-05,min,6
Carrara,2015-02-05,max,9
Carrara,2015-02-06,min,4
Carrara,2015-02-06,max,8
Carrara,2015-02-07,min,3
Carrara,2015-02-07,max,9
Carrara,2015-02-08,min,0
Carrara,2015-02-08,max,10
Carrara,2015-02-09,min,1
Carrara,2015-02-09,max,9
Carrara,2015-02-10,min,2
Carrara,2015-02-10,max,13
Carrara,2015-02-11,min,5
Carrara,2015-02-11,max,14
Carrara,2015-02-12,min,4
Carrara,2015-02-12,max,14
Carrara,2015-02-13,min,4
Carrara,2015-02-13,max,12
Carrara,2015-02-14,min,8
Carrara,2015-02-14,max,9
Carrara,2015-02-15,min,7
Carrara,2015-02-15,max,11
Carrara,2015-02-16,min,6
Carrara,2015-02-16,max,13
Carrara,2015-02-17,min,8
Carrara,2015-02-17,max,14
Carrara,2015-02-18,min,5
Carrara,2015-02-18,max,12
Carrara,2015-02-19,min,1
Carrara,2015-02-19,max,12
Carrara,2015-02-20,min,1
Carrara,2015-02-20,max,11
Carrara,2015-02-21,min,6
Carrara,2015-02-21,max,10
Carrara,2015-02-22,min,7
Carrara,2015-02-22,max,14
Carrara,2015-02-23,min,5
Carrara,2015-02-23,max,13
Carrara,2015-02-24,min,8
Carrara,2015-02-24,max,10
Carrara,2015-02-25,min,7
Carrara,2015-02-25,max,11
Carrara,2015-02-26,min,5
Carrara,2015-02-26,max,12
Carrara,2015-02-27,min,5
Carrara,2015-02-27,max,13
Carrara,2015-02-28,min,5
Carrara,2015-02-28,max,14
Carrara,2015-03-01,min,4
Carrara,2015-03-01,max,12
Carrara,2015-03-02,min,9
Carrara,2015-03-02,max,14
Carrara,2015-03-03,min,9
Carrara,2015-03-03,max,15
Carrara,2015-03-04,min,9
Carrara,2015-03-04,max,13
Carrara,2015-03-05,min,8
Carrara,2015-03-05,max,12
Carrara,2015-03-06,min,6
Carrara,2015-03-06,max,13
Carrara,2015-03-07,min,4
Carrara,2015-03-07,max,14
Carrara,2015-03-08,min,5
Carrara,2015-03-08,max,12
Carrara,2015-03-09,min,5
Carrara,2015-03-09,max,13
Carrara,2015-03-10,min,4
Carrara,2015-03-10,max,13
Carrara,2015-03-11,min,6
Carrara,2015-03-11,max,13
Carrara,2015-03-12,min,7
Carrara,2015-03-12,max,13
Carrara,2015-03-13,min,4
Carrara,2015-03-13,max,13
Carrara,2015-03-14,min,6
Carrara,2015-03-14,max,14
Carrara,2015-03-15,min,8
Carrara,2015-03-15,max,13
Carrara,2015-03-16,min,9
Carrara,2015-03-16,max,10
Carrara,2015-03-17,min,9
Carrara,2015-03-17,max,15
Carrara,2015-03-18,min,7
Carrara,2015-03-18,max,16
Carrara,2015-03-19,min,6
Carrara,2015-03-19,max,16
Carrara,2015-03-20,min,6
Carrara,2015-03-20,max,17
Carrara,2015-03-21,min,7
Carrara,2015-03-21,max,15
Carrara,2015-03-22,min,10
Carrara,2015-03-22,max,14
Carrara,2015-03-23,min,8
Carrara,2015-03-23,max,16
Carrara,2015-03-24,min,10
Carrara,2015-03-24,max,15
Carrara,2015-03-25,min,11
Carrara,2015-03-25,max,13
Carrara,2015-03-26,min,10
Carrara,2015-03-26,max,14
Carrara,2015-03-27,min,9
Carrara,2015-03-27,max,16
Carrara,2015-03-28,min,6
Carrara,2015-03-28,max,16
Carrara,2015-03-29,min,6
Carrara,2015-03-29,max,16
Carrara,2015-03-30,min,11
Carrara,2015-03-30,max,16
Carrara,2015-03-31,min,10
Carrara,2015-03-31,max,17
Carrara,2015-04-01,min,10
Carrara,2015-04-01,max,20
Carrara,2015-04-02,min,6
Carrara,2015-04-02,max,17
Carrara,2015-04-03,min,9
Carrara,2015-04-03,max,19
Carrara,2015-04-04,min,9
Carrara,2015-04-04,max,13
Carrara,2015-04-05,min,9
Carrara,2015-04-05,max,14
Carrara,2015-04-06,min,4
Carrara,2015-04-06,max,14
Carrara,2015-04-07,min,4
Carrara,2015-04-07,max,15
Carrara,2015-04-08,min,3
Carrara,2015-04-08,max,16
Carrara,2015-04-09,min,6
Carrara,2015-04-09,max,17
Carrara,2015-04-10,min,9
Carrara,2015-04-10,max,18
Carrara,2015-04-11,min,8
Carrara,2015-04-11,max,17
Carrara,2015-04-12,min,8
Carrara,2015-04-12,max,19
Carrara,2015-04-13,min,10
Carrara,2015-04-13,max,20
Carrara,2015-04-14,min,11
Carrara,2015-04-14,max,19
Carrara,2015-04-15,min,11
Carrara,2015-04-15,max,21
Carrara,2015-04-16,min,11
Carrara,2015-04-16,max,20
Carrara,2015-04-17,min,13
Carrara,2015-04-17,max,17
Carrara,2015-04-18,min,13
Carrara,2015-04-18,max,18
Carrara,2015-04-19,min,11
Carrara,2015-04-19,max,17
Carrara,2015-04-20,min,7
Carrara,2015-04-20,max,19
Carrara,2015-04-21,min,8
Carrara,2015-04-21,max,21
Carrara,2015-04-22,min,10
Carrara,2015-04-22,max,21
Carrara,2015-04-23,min,11
Carrara,2015-04-23,max,20
Carrara,2015-04-24,min,12
Carrara,2015-04-24,max,20
Carrara,2015-04-25,min,11
Carrara,2015-04-25,max,18
Carrara,2015-04-26,min,12
Carrara,2015-04-26,max,20
Carrara,2015-04-27,min,13
Carrara,2015-04-27,max,17
Carrara,2015-04-28,min,11
Carrara,2015-04-28,max,18
Carrara,2015-04-29,min,12
Carrara,2015-04-29,max,20
Carrara,2015-04-30,min,13
Carrara,2015-04-30,max,17
Carrara,2015-05-01,min,12
Carrara,2015-05-01,max,19
Carrara,2015-05-02,min,14
Carrara,2015-05-02,max,20
Carrara,2015-05-03,min,14
Carrara,2015-05-03,max,22
Carrara,2015-05-04,min,15
Carrara,2015-05-04,max,24
Carrara,2015-05-05,min,15
Carrara,2015-05-05,max,27
Carrara,2015-05-06,min,15
Carrara,2015-05-06,max,21
Carrara,2015-05-07,min,14
Carrara,2015-05-07,max,23
Carrara,2015-05-08,min,14
Carrara,2015-05-08,max,20
Carrara,2015-05-09,min,13
Carrara,2015-05-09,max,22
Carrara,2015-05-10,min,14
Carrara,2015-05-10,max,25
Carrara,2015-05-11,min,15
Carrara,2015-05-11,max,25
Carrara,2015-05-12,min,15
Carrara,2015-05-12,max,24
Carrara,2015-05-13,min,16
Carrara,2015-05-13,max,22
Carrara,2015-05-14,min,16
Carrara,2015-05-14,max,23
Carrara,2015-05-15,min,15
Carrara,2015-05-15,max,20
Carrara,2015-05-16,min,13
Carrara,2015-05-16,max,21
Carrara,2015-05-17,min,13
Carrara,2015-05-17,max,28
Carrara,2015-05-18,min,14
Carrara,2015-05-18,max,27
Carrara,2015-05-19,min,15
Carrara,2015-05-19,max,22
Carrara,2015-05-20,min,16
Carrara,2015-05-20,max,20
Carrara,2015-05-21,min,14
Carrara,2015-05-21,max,19
Carrara,2015-05-22,min,12
Carrara,2015-05-22,max,19
Carrara,2015-05-23,min,13
Carrara,2015-05-23,max,18
Carrara,2015-05-24,min,12
Carrara,2015-05-24,max,20
Carrara,2015-05-25,min,12
Carrara,2015-05-25,max,20
Carrara,2015-05-26,min,14
Carrara,2015-05-26,max,21
Carrara,2015-05-27,min,15
Carrara,2015-05-27,max,22
Carrara,2015-05-28,min,12
Carrara,2015-05-28,max,21
Carrara,2015-05-29,min,12
Carrara,2015-05-29,max,22
Carrara,2015-05-30,min,15
Carrara,2015-05-30,max,22
Carrara,2015-05-31,min,15
Carrara,2015-05-31,max,24
Carrara,2015-06-01,min,15
Carrara,2015-06-01,max,26
Carrara,2015-06-02,min,15
Carrara,2015-06-02,max,26
Carrara,2015-06-03,min,16
Carrara,2015-06-03,max,27
Carrara,2015-06-04,min,17
Carrara,2015-06-04,max,28
Carrara,2015-06-05,min,18
Carrara,2015-06-05,max,30
Carrara,2015-06-06,min,19
Carrara,2015-06-06,max,30
Carrara,2015-06-07,min,20
Carrara,2015-06-07,max,30
Carrara,2015-06-08,min,20
Carrara,2015-06-08,max,30
Carrara,2015-06-09,min,18
Carrara,2015-06-09,max,26
Carrara,2015-06-10,min,19
Carrara,2015-06-10,max,27
Carrara,2015-06-11,min,18
Carrara,2015-06-11,max,28
Carrara,2015-06-12,min,18
Carrara,2015-06-12,max,28
Carrara,2015-06-13,min,22
Carrara,2015-06-13,max,29
Carrara,2015-06-14,min,20
Carrara,2015-06-14,max,23
Carrara,2015-06-15,min,20
Carrara,2015-06-15,max,25
Carrara,2015-06-16,min,18
Carrara,2015-06-16,max,25
Carrara,2015-06-17,min,16
Carrara,2015-06-17,max,26
Carrara,2015-06-18,min,15
Carrara,2015-06-18,max,25
Carrara,2015-06-19,min,17
Carrara,2015-06-19,max,25
Carrara,2015-06-20,min,17
Carrara,2015-06-20,max,26
Carrara,2015-06-21,min,16
Carrara,2015-06-21,max,25
Carrara,2015-06-22,min,16
Carrara,2015-06-22,max,26
Carrara,2015-06-23,min,20
Carrara,2015-06-23,max,26
Carrara,2015-06-24,min,17
Carrara,2015-06-24,max,28
Carrara,2015-06-25,min,15
Carrara,2015-06-25,max,28
Carrara,2015-06-26,min,17
Carrara,2015-06-26,max,27
Carrara,2015-06-27,min,18
Carrara,2015-06-27,max,27
Carrara,2015-06-28,min,18
Carrara,2015-06-28,max,29
Carrara,2015-06-29,min,19
Carrara,2015-06-29,max,30
Carrara,2015-06-30,min,21
Carrara,2015-06-30,max,29
Carrara,2015-07-01,min,22
Carrara,2015-07-01,max,30
Carrara,2015-07-02,min,22
Carrara,2015-07-02,max,31
Carrara,2015-07-03,min,22
Carrara,2015-07-03,max,34
Carrara,2015-07-04,min,23
Carrara,2015-07-04,max,34
Carrara,2015-07-05,min,23
Carrara,2015-07-05,max,34
Carrara,2015-07-06,min,24
Carrara,2015-07-06,max,30
Carrara,2015-07-07,min,23
Carrara,2015-07-07,max,31
Carrara,2015-07-08,min,23
Carrara,2015-07-08,max,30
Carrara,2015-07-09,min,23
Carrara,2015-07-09,max,32
Carrara,2015-07-10,min,21
Carrara,2015-07-10,max,32
Carrara,2015-07-11,min,19
Carrara,2015-07-11,max,30
Carrara,2015-07-12,min,22
Carrara,2015-07-12,max,33
Carrara,2015-07-13,min,23
Carrara,2015-07-13,max,30
Carrara,2015-07-14,min,22
Carrara,2015-07-14,max,32
Carrara,2015-07-15,min,23
Carrara,2015-07-15,max,34
Carrara,2015-07-16,min,22
Carrara,2015-07-16,max,35
Carrara,2015-07-17,min,21
Carrara,2015-07-17,max,34
Carrara,2015-07-18,min,23
Carrara,2015-07-18,max,32
Carrara,2015-07-19,min,22
Carrara,2015-07-19,max,31
Carrara,2015-07-20,min,22
Carrara,2015-07-20,max,31
Carrara,2015-07-21,min,21
Carrara,2015-07-21,max,32
Carrara,2015-07-22,min,23
Carrara,2015-07-22,max,31
Carrara,2015-07-23,min,24
Carrara,2015-07-23,max,31
Carrara,2015-07-24,min,22
Carrara,2015-07-24,max,31
Carrara,2015-07-25,min,23
Carrara,2015-07-25,max,28
Carrara,2015-07-26,min,22
Carrara,2015-07-26,max,30
Carrara,2015-07-27,min,24
Carrara,2015-07-27,max,28
Carrara,2015-07-28,min,23
Carrara,2015-07-28,max,28
Carrara,2015-07-29,min,23
Carrara,2015-07-29,max,29
Carrara,2015-07-30,min,23
Carrara,2015-07-30,max,28
Carrara,2015-07-31,min,22
Carrara,2015-07-31,max,30
Carrara,2015-08-01,min,21
Carrara,2015-08-01,max,28
Carrara,2015-08-02,min,20
Carrara,2015-08-02,max,28
Carrara,2015-08-03,min,19
Carrara,2015-08-03,max,31
Carrara,2015-08-04,min,21
Carrara,2015-08-04,max,30
Carrara,2015-08-05,min,21
Carrara,2015-08-05,max,30
Carrara,2015-08-06,min,22
Carrara,2015-08-06,max,33
Carrara,2015-08-07,min,22
Carrara,2015-08-07,max,36
Carrara,2015-08-08,min,23
Carrara,2015-08-08,max,34
Carrara,2015-08-09,min,25
Carrara,2015-08-09,max,33
Carrara,2015-08-10,min,21
Carrara,2015-08-10,max,26
Carrara,2015-08-11,min,20
Carrara,2015-08-11,max,32
Carrara,2015-08-12,min,19
Carrara,2015-08-12,max,33
Carrara,2015-08-13,min,22
Carrara,2015-08-13,max,34
Carrara,2015-08-14,min,22
Carrara,2015-08-14,max,28
Carrara,2015-08-15,min,22
Carrara,2015-08-15,max,26
Carrara,2015-08-16,min,18
Carrara,2015-08-16,max,25
Carrara,2015-08-17,min,16
Carrara,2015-08-17,max,26
Carrara,2015-08-18,min,19
Carrara,2015-08-18,max,26
Carrara,2015-08-19,min,19
Carrara,2015-08-19,max,26
Carrara,2015-08-20,min,17
Carrara,2015-08-20,max,28
Carrara,2015-08-21,min,18
Carrara,2015-08-21,max,27
Carrara,2015-08-22,min,17
Carrara,2015-08-22,max,28
Carrara,2015-08-23,min,19
Carrara,2015-08-23,max,27
Carrara,2015-08-24,min,19
Carrara,2015-08-24,max,27
Carrara,2015-08-25,min,21
Carrara,2015-08-25,max,26
Carrara,2015-08-26,min,15
Carrara,2015-08-26,max,29
Carrara,2015-08-27,min,17
Carrara,2015-08-27,max,29
Carrara,2015-08-28,min,19
Carrara,2015-08-28,max,30
Carrara,2015-08-29,min,19
Carrara,2015-08-29,max,31
Carrara,2015-08-30,min,21
Carrara,2015-08-30,max,31
Carrara,2015-08-31,min,18
Carrara,2015-08-31,max,31
Carrara,2015-09-01,min,19
Carrara,2015-09-01,max,28
Carrara,2015-09-02,min,20
Carrara,2015-09-02,max,27
Carrara,2015-09-03,min,19
Carrara,2015-09-03,max,27
Carrara,2015-09-04,min,20
Carrara,2015-09-04,max,27
Carrara,2015-09-05,min,20
Carrara,2015-09-05,max,25
Carrara,2015-09-06,min,17
Carrara,2015-09-06,max,26
Carrara,2015-09-07,min,16
Carrara,2015-09-07,max,27
Carrara,2015-09-08,min,15
Carrara,2015-09-08,max,26
Carrara,2015-09-09,min,14
Carrara,2015-09-09,max,26
Carrara,2015-09-10,min,13
Carrara,2015-09-10,max,25
Carrara,2015-09-11,min,15
Carrara,2015-09-11,max,25
Carrara,2015-09-12,min,14
Carrara,2015-09-12,max,26
Carrara,2015-09-13,min,17
Carrara,2015-09-13,max,22
Carrara,2015-09-14,min,19
Carrara,2015-09-14,max,26
Carrara,2015-09-15,min,20
Carrara,2015-09-15,max,25
Carrara,2015-09-16,min,20
Carrara,2015-09-16,max,26
Carrara,2015-09-17,min,23
Carrara,2015-09-17,max,28
Carrara,2015-09-18,min,20
Carrara,2015-09-18,max,25
Carrara,2015-09-19,min,16
Carrara,2015-09-19,max,24
Carrara,2015-09-20,min,15
Carrara,2015-09-20,max,27
Carrara,2015-09-21,min,15
Carrara,2015-09-21,max,25
Carrara,2015-09-22,min,15
Carrara,2015-09-22,max,23
Carrara,2015-09-23,min,17
Carrara,2015-09-23,max,21
Carrara,2015-09-24,min,12
Carrara,2015-09-24,max,22
Carrara,2015-09-25,min,14
Carrara,2015-09-25,max,24
Carrara,2015-09-26,min,15
Carrara,2015-09-26,max,24
Carrara,2015-09-27,min,16
Carrara,2015-09-27,max,24
Carrara,2015-09-28,min,13
Carrara,2015-09-28,max,25
Carrara,2015-09-29,min,16
Carrara,2015-09-29,max,20
Carrara,2015-09-30,min,10
Carrara,2015-09-30,max,23
Carrara,2015-10-01,min,14
Carrara,2015-10-01,max,18
Carrara,2015-10-02,min,15
Carrara,2015-10-02,max,20
Carrara,2015-10-03,min,15
Carrara,2015-10-03,max,21
Carrara,2015-10-04,min,16
Carrara,2015-10-04,max,21
Carrara,2015-10-05,min,16
Carrara,2015-10-05,max,23
Carrara,2015-10-06,min,18
Carrara,2015-10-06,max,22
Carrara,2015-10-07,min,17
Carrara,2015-10-07,max,22
Carrara,2015-10-08,min,15
Carrara,2015-10-08,max,22
Carrara,2015-10-09,min,14
Carrara,2015-10-09,max,21
Carrara,2015-10-10,min,16
Carrara,2015-10-10,max,19
Carrara,2015-10-11,min,14
Carrara,2015-10-11,max,20
Carrara,2015-10-12,min,13
Carrara,2015-10-12,max,19
Carrara,2015-10-13,min,16
Carrara,2015-10-13,max,20
Carrara,2015-10-14,min,15
Carrara,2015-10-14,max,18
Carrara,2015-10-15,min,13
Carrara,2015-10-15,max,17
Carrara,2015-10-16,min,11
Carrara,2015-10-16,max,15
Carrara,2015-10-17,min,11
Carrara,2015-10-17,max,17
Carrara,2015-10-18,min,13
Carrara,2015-10-18,max,17
Carrara,2015-10-19,min,14
Carrara,2015-10-19,max,19
Carrara,2015-10-20,min,11
Carrara,2015-10-20,max,19
Carrara,2015-10-21,min,9
Carrara,2015-10-21,max,17
Carrara,2015-10-22,min,8
Carrara,2015-10-22,max,17
Carrara,2015-10-23,min,8
Carrara,2015-10-23,max,19
Carrara,2015-10-24,min,9
Carrara,2015-10-24,max,20
Carrara,2015-10-25,min,10
Carrara,2015-10-25,max,19
Carrara,2015-10-26,min,10
Carrara,2015-10-26,max,20
Carrara,2015-10-27,min,11
Carrara,2015-10-27,max,17
Carrara,2015-10-28,min,15
Carrara,2015-10-28,max,18
Carrara,2015-10-29,min,14
Carrara,2015-10-29,max,17
Carrara,2015-10-30,min,10
Carrara,2015-10-30,max,20
Carrara,2015-10-31,min,10
Carrara,2015-10-31,max,20
Carrara,2015-11-01,min,9
Carrara,2015-11-01,max,18
Carrara,2015-11-02,min,8
Carrara,2015-11-02,max,19
Carrara,2015-11-03,min,8
Carrara,2015-11-03,max,19
Carrara,2015-11-04,min,14
Carrara,2015-11-04,max,20
Carrara,2015-11-05,min,12
Carrara,2015-11-05,max,19
Carrara,2015-11-06,min,10
Carrara,2015-11-06,max,18
Carrara,2015-11-07,min,9
Carrara,2015-11-07,max,19
Carrara,2015-11-08,min,11
Carrara,2015-11-08,max,18
Carrara,2015-11-09,min,13
Carrara,2015-11-09,max,18
Carrara,2015-11-10,min,13
Carrara,2015-11-10,max,19
Carrara,2015-11-11,min,13
Carrara,2015-11-11,max,17
Carrara,2015-11-12,min,11
Carrara,2015-11-12,max,17
Carrara,2015-11-13,min,10
Carrara,2015-11-13,max,15
Carrara,2015-11-14,min,13
Carrara,2015-11-14,max,17
Carrara,2015-11-15,min,11
Carrara,2015-11-15,max,15
Carrara,2015-11-16,min,13
Carrara,2015-11-16,max,16
Carrara,2015-11-17,min,13
Carrara,2015-11-17,max,15
Carrara,2015-11-18,min,13
Carrara,2015-11-18,max,16
Carrara,2015-11-19,min,13
Carrara,2015-11-19,max,15
Carrara,2015-11-20,min,13
Carrara,2015-11-20,max,16
Carrara,2015-11-21,min,10
Carrara,2015-11-21,max,17
Carrara,2015-11-22,min,6
Carrara,2015-11-22,max,11
Carrara,2015-11-23,min,6
Carrara,2015-11-23,max,10
Carrara,2015-11-24,min,6
Carrara,2015-11-24,max,11
Carrara,2015-11-25,min,3
Carrara,2015-11-25,max,9
Carrara,2015-11-26,min,2
Carrara,2015-11-26,max,11
Carrara,2015-11-27,min,3
Carrara,2015-11-27,max,13
Carrara,2015-11-28,min,1
Carrara,2015-11-28,max,10
Carrara,2015-11-29,min,5
Carrara,2015-11-29,max,11
Carrara,2015-11-30,min,7
Carrara,2015-11-30,max,12
Carrara,2015-12-01,min,9
Carrara,2015-12-01,max,14
Carrara,2015-12-02,min,9
Carrara,2015-12-02,max,15
Carrara,2015-12-03,min,10
Carrara,2015-12-03,max,13
Carrara,2015-12-04,min,10
Carrara,2015-12-04,max,13
Carrara,2015-12-05,min,8
Carrara,2015-12-05,max,13
Carrara,2015-12-06,min,8
Carrara,2015-12-06,max,11
Carrara,2015-12-07,min,7
Carrara,2015-12-07,max,16
Carrara,2015-12-08,min,10
Carrara,2015-12-08,max,14
Carrara,2015-12-09,min,6
Carrara,2015-12-09,max,13
Carrara,2015-12-10,min,5
Carrara,2015-12-10,max,15
Carrara,2015-12-11,min,4
Carrara,2015-12-11,max,12
Carrara,2015-12-12,min,8
Carrara,2015-12-12,max,13
Carrara,2015-12-13,min,10
Carrara,2015-12-13,max,13
Carrara,2015-12-14,min,9
Carrara,2015-12-14,max,12
Carrara,2015-12-15,min,8
Carrara,2015-12-15,max,12
Carrara,2015-12-16,min,8
Carrara,2015-12-16,max,14
Carrara,2015-12-17,min,6
Carrara,2015-12-17,max,14
Carrara,2015-12-18,min,7
Carrara,2015-12-18,max,12
Carrara,2015-12-19,min,10
Carrara,2015-12-19,max,13
Carrara,2015-12-20,min,8
Carrara,2015-12-20,max,12
Carrara,2015-12-21,min,8
Carrara,2015-12-21,max,12
Carrara,2015-12-22,min,10
Carrara,2015-12-22,max,12
Carrara,2015-12-23,min,10
Carrara,2015-12-23,max,14
Carrara,2015-12-24,min,11
Carrara,2015-12-24,max,13
Carrara,2015-12-25,min,9
Carrara,2015-12-25,max,15
Carrara,2015-12-26,min,5
Carrara,2015-12-26,max,13
Carrara,2015-12-27,min,3
Carrara,2015-12-27,max,11
Carrara,2015-12-28,min,5
Carrara,2015-12-28,max,12
Carrara,2015-12-29,min,7
Carrara,2015-12-29,max,12
Carrara,2015-12-30,min,6
Carrara,2015-12-30,max,12
Carrara,2015-12-31,min,4
Carrara,2015-12-31,max,9
Carrara,2016-01-01,min,4
Carrara,2016-01-01,max,11
Carrara,2016-01-02,min,6
Carrara,2016-01-02,max,10
Carrara,2016-01-03,min,6
Carrara,2016-01-03,max,10
Carrara,2016-01-04,min,7
Carrara,2016-01-04,max,11
Carrara,2016-01-05,min,8
Carrara,2016-01-05,max,12
Carrara,2016-01-06,min,5
Carrara,2016-01-06,max,11
Carrara,2016-01-07,min,3
Carrara,2016-01-07,max,11
Carrara,2016-01-08,min,7
Carrara,2016-01-08,max,12
Carrara,2016-01-09,min,10
Carrara,2016-01-09,max,14
Carrara,2016-01-10,min,12
Carrara,2016-01-10,max,15
Carrara,2016-01-11,min,12
Carrara,2016-01-11,max,16
Carrara,2016-01-12,min,10
Carrara,2016-01-12,max,13
Carrara,2016-01-13,min,6
Carrara,2016-01-13,max,13
Carrara,2016-01-14,min,8
Carrara,2016-01-14,max,9
Carrara,2016-01-15,min,5
Carrara,2016-01-15,max,11
Carrara,2016-01-16,min,2
Carrara,2016-01-16,max,10
Carrara,2016-01-17,min,-1
Carrara,2016-01-17,max,9
Carrara,2016-01-18,min,2
Carrara,2016-01-18,max,6
Carrara,2016-01-19,min,0
Carrara,2016-01-19,max,7
Carrara,2016-01-20,min,0
Carrara,2016-01-20,max,6
Carrara,2016-01-21,min,0
Carrara,2016-01-21,max,11
Carrara,2016-01-22,min,1
Carrara,2016-01-22,max,10
Carrara,2016-01-23,min,3
Carrara,2016-01-23,max,8
Carrara,2016-01-24,min,1
Carrara,2016-01-24,max,11
Carrara,2016-01-25,min,4
Carrara,2016-01-25,max,10
Carrara,2016-01-26,min,9
Carrara,2016-01-26,max,11
Carrara,2016-01-27,min,9
Carrara,2016-01-27,max,13
Carrara,2016-01-28,min,11
Carrara,2016-01-28,max,12
Carrara,2016-01-29,min,11
Carrara,2016-01-29,max,14
Carrara,2016-01-30,min,12
Carrara,2016-01-30,max,13
Carrara,2016-01-31,min,11
Carrara,2016-01-31,max,14
Carrara,2016-02-01,min,10
Carrara,2016-02-01,max,15
Carrara,2016-02-02,min,10
Carrara,2016-02-02,max,13
Carrara,2016-02-03,min,10
Carrara,2016-02-03,max,13
Carrara,2016-02-04,min,5
Carrara,2016-02-04,max,14
Carrara,2016-02-05,min,3
Carrara,2016-02-05,max,13
Carrara,2016-02-06,min,3
Carrara,2016-02-06,max,12
Carrara,2016-02-07,min,10
Carrara,2016-02-07,max,12
Carrara,2016-02-08,min,10
Carrara,2016-02-08,max,13
Carrara,2016-02-09,min,12
Carrara,2016-02-09,max,14
Carrara,2016-02-10,min,10
Carrara,2016-02-10,max,13
Carrara,2016-02-11,min,5
Carrara,2016-02-11,max,12
Carrara,2016-02-12,min,6
Carrara,2016-02-12,max,10
Carrara,2016-02-13,min,5
Carrara,2016-02-13,max,12
Carrara,2016-02-14,min,9
Carrara,2016-02-14,max,14
Carrara,2016-02-15,min,7
Carrara,2016-02-15,max,11
Carrara,2016-02-16,min,9
Carrara,2016-02-16,max,14
Carrara,2016-02-17,min,6
Carrara,2016-02-17,max,10
Carrara,2016-02-18,min,5
Carrara,2016-02-18,max,12
Carrara,2016-02-19,min,8
Carrara,2016-02-19,max,12
Carrara,2016-02-20,min,4
Carrara,2016-02-20,max,12
Carrara,2016-02-21,min,9
Carrara,2016-02-21,max,12
Carrara,2016-02-22,min,10
Carrara,2016-02-22,max,15
Carrara,2016-02-23,min,10
