country,country_code,year_week,level,region,region_name,new_cases,tests_done,population,testing_rate,positivity_rate,testing_data_source
Norway,NO,2021-W08,subnational,NOCSR03,Oslo,1198,31149,681071,4573.53198124718,3.84603037015635,TESSy
Norway,NO,2021-W09,subnational,NOCSR03,Oslo,1434,45057,681071,6615.6098262883,3.18263532858379,TESSy
Norway,NO,2021-W10,subnational,NOCSR03,Oslo,1897,54602,681071,8017.07898295479,3.47423171312406,TESSy
Norway,NO,2021-W11,subnational,NOCSR03,Oslo,2392,54591,681071,8015.46387968362,4.3816746350131,TESSy
Norway,NO,2021-W12,subnational,NOCSR03,Oslo,1566,56072,681071,8232.91551101133,2.79283777999715,TESSy
Norway,NO,2021-W13,subnational,NOCSR03,Oslo,1916,32300,681071,4742.53051443976,5.93188854489164,TESSy
Norway,NO,2021-W14,subnational,NOCSR03,Oslo,1710,32902,681071,4830.92071164387,5.19725244665978,TESSy
Norway,NO,2021-W15,subnational,NOCSR03,Oslo,1112,29884,681071,4387.79510506247,3.72105474501406,TESSy
Norway,NO,2021-W16,subnational,NOCSR03,Oslo,864,30091,681071,4418.18841207451,2.87129041906218,TESSy
Norway,NO,2021-W17,subnational,NOCSR03,Oslo,812,30852,681071,4529.92419292555,2.63192013483729,TESSy
Norway,NO,2021-W18,subnational,NOCSR03,Oslo,687,29674,681071,4356.9613153401,2.3151580508189,TESSy
Norway,NO,2021-W19,subnational,NOCSR03,Oslo,465,27036,681071,3969.63018539917,1.71992898357745,TESSy
Norway,NO,2021-W20,subnational,NOCSR03,Oslo,471,26977,681071,3960.96735876289,1.745931719613,TESSy
Norway,NO,2021-W21,subnational,NOCSR03,Oslo,324,26994,681071,3963.4634274547,1.2002667259391,TESSy
Norway,NO,2021-W22,subnational,NOCSR03,Oslo,647,32603,681071,4787.01926818203,1.98447995583229,TESSy
Norway,NO,2021-W23,subnational,NOCSR03,Oslo,261,29104,681071,4273.2696003794,0.896783947223749,TESSy
Norway,NO,2021-W24,subnational,NOCSR03,Oslo,266,28800,681071,4228.63401906703,0.923611111111111,TESSy
Norway,NO,2021-W25,subnational,NOCSR03,Oslo,169,29495,681071,4330.67918029104,0.572978470927276,TESSy
Norway,NO,2021-W26,subnational,NOCSR03,Oslo,143,29626,681071,4349.91359197499,0.482684128805779,TESSy
Norway,NO,2021-W27,subnational,NOCSR03,Oslo,223,29327,681071,4306.01214851315,0.760391448153579,TESSy
Norway,NO,2021-W28,subnational,NOCSR03,Oslo,215,28160,681071,4134.66437419887,0.763494318181818,TESSy
Norway,NO,2021-W29,subnational,NOCSR03,Oslo,217,31907,681071,4684.82727938791,0.680101545115492,TESSy
Norway,NO,2021-W30,subnational,NOCSR03,Oslo,342,38455,681071,5646.25420844523,0.889351189702249,TESSy
Norway,NO,2021-W31,subnational,NOCSR03,Oslo,547,40992,681071,6018.7557538054,1.33440671350507,TESSy
Norway,NO,2021-W32,subnational,NOCSR03,Oslo,750,38839,681071,5702.63599536612,1.93104868817426,TESSy
Norway,NO,2021-W33,subnational,NOCSR03,Oslo,1129,43118,681071,6330.91116785181,2.61839602950044,TESSy
Norway,NO,2021-W34,subnational,NOCSR03,Oslo,2328,61700,681071,9059.26107557068,3.77309562398703,TESSy
Norway,NO,2021-W35,subnational,NOCSR03,Oslo,3248,71427,681071,10487.4528499966,4.54730004060089,TESSy
Norway,NO,2021-W36,subnational,NOCSR03,Oslo,2782,52637,681071,7728.56280769553,5.28525561867128,TESSy
Norway,NO,2021-W37,subnational,NOCSR03,Oslo,1660,39829,681071,5847.99528977155,4.16781741946823,TESSy
Norway,NO,2021-W38,subnational,NOCSR03,Oslo,1482,30154,681071,4427.43854899122,4.9147708430059,TESSy
Norway,NO,2021-W39,subnational,NOCSR03,Oslo,1121,23883,681071,3506.6828568534,4.69371519490851,TESSy
Norway,NO,2021-W40,subnational,NOCSR03,Oslo,906,18067,681071,2652.73370911403,5.01466762605856,TESSy
Norway,NO,2021-W41,subnational,NOCSR03,Oslo,656,14902,681071,2188.02444972697,4.40209367870085,TESSy
Norway,NO,2021-W42,subnational,NOCSR03,Oslo,1112,15984,681071,2346.8918805822,6.95695695695696,TESSy
Norway,NO,2021-W43,subnational,NOCSR03,Oslo,1463,20372,681071,2991.1712582095,7.18142548596112,TESSy
Norway,NO,2021-W44,subnational,NOCSR03,Oslo,1829,22174,681071,3255.7545395414,8.24839902588617,TESSy
Norway,NO,2021-W45,subnational,NOCSR03,Oslo,2360,25314,681071,3716.79310967579,9.32290432171921,TESSy
Norway,NO,2020-W15,subnational,NOCSR11,Rogaland,4,672,475654,141.27916510741,0.595238095238095,TESSy
Norway,NO,2020-W16,subnational,NOCSR11,Rogaland,12,826,475654,173.655640444525,1.45278450363196,TESSy
Norway,NO,2020-W17,subnational,NOCSR11,Rogaland,27,1235,475654,259.642513255434,2.18623481781377,TESSy
Norway,NO,2020-W18,subnational,NOCSR11,Rogaland,13,1398,475654,293.911120268094,0.929899856938484,TESSy
Norway,NO,2020-W19,subnational,NOCSR11,Rogaland,2,1584,475654,333.015174896038,0.126262626262626,TESSy
Norway,NO,2020-W20,subnational,NOCSR11,Rogaland,1,1788,475654,375.903492875073,0.05592841163311,TESSy
Norway,NO,2020-W21,subnational,NOCSR11,Rogaland,0,1169,475654,245.766880968099,0,TESSy
Norway,NO,2020-W22,subnational,NOCSR11,Rogaland,0,1303,475654,273.938619248445,0,TESSy
Norway,NO,2020-W23,subnational,NOCSR11,Rogaland,2,1303,475654,273.938619248445,0.153491941673062,TESSy
Norway,NO,2020-W24,subnational,NOCSR11,Rogaland,1,2402,475654,504.988920517855,0.041631973355537,TESSy
Norway,NO,2020-W25,subnational,NOCSR11,Rogaland,1,3388,475654,712.282457416525,0.029515938606848,TESSy
Norway,NO,2020-W26,subnational,NOCSR11,Rogaland,3,2180,475654,458.316339187729,0.137614678899083,TESSy
Norway,NO,2020-W27,subnational,NOCSR11,Rogaland,0,2073,475654,435.820995934019,0,TESSy
Norway,NO,2020-W28,subnational,NOCSR11,Rogaland,5,1950,475654,409.961863034895,0.256410256410256,TESSy
Norway,NO,2020-W29,subnational,NOCSR11,Rogaland,2,2457,475654,516.551947423968,0.081400081400081,TESSy
Norway,NO,2020-W30,subnational,NOCSR11,Rogaland,7,2182,475654,458.736812893406,0.320806599450046,TESSy
Norway,NO,2020-W31,subnational,NOCSR11,Rogaland,12,2685,475654,564.485949871125,0.446927374301676,TESSy
Norway,NO,2020-W32,subnational,NOCSR11,Rogaland,15,3866,475654,812.775673073284,0.387997930677703,TESSy
Norway,NO,2020-W33,subnational,NOCSR11,Rogaland,22,6594,475654,1386.30180761646,0.333636639369124,TESSy
Norway,NO,2020-W34,subnational,NOCSR11,Rogaland,10,7766,475654,1632.69939914308,0.128766417718259,TESSy
Norway,NO,2020-W35,subnational,NOCSR11,Rogaland,14,8764,475654,1842.51577827581,0.159744408945687,TESSy
Norway,NO,2020-W36,subnational,NOCSR11,Rogaland,30,9030,475654,1898.43878113082,0.332225913621263,TESSy
Norway,NO,2020-W37,subnational,NOCSR11,Rogaland,33,9016,475654,1895.49546519108,0.366015971606034,TESSy
Norway,NO,2020-W38,subnational,NOCSR11,Rogaland,71,9026,475654,1897.59783371947,0.786616441391536,TESSy
Norway,NO,2020-W39,subnational,NOCSR11,Rogaland,43,9291,475654,1953.31059972165,0.462813475406307,TESSy
Norway,NO,2020-W40,subnational,NOCSR11,Rogaland,38,8743,475654,1838.1008043662,0.434633421022532,TESSy
Norway,NO,2020-W41,subnational,NOCSR11,Rogaland,50,7273,475654,1529.05263069374,0.687474219716761,TESSy
Norway,NO,2020-W42,subnational,NOCSR11,Rogaland,37,7320,475654,1538.93376277715,0.505464480874317,TESSy
Norway,NO,2020-W43,subnational,NOCSR11,Rogaland,120,7516,475654,1580.14018593347,1.59659393294306,TESSy
Norway,NO,2020-W44,subnational,NOCSR11,Rogaland,143,10292,475654,2163.75768941289,1.38942868247182,TESSy
Norway,NO,2020-W45,subnational,NOCSR11,Rogaland,137,12993,475654,2731.60742892943,1.0544139151851,TESSy
Norway,NO,2020-W46,subnational,NOCSR11,Rogaland,166,11519,475654,2421.71830784562,1.44109731747548,TESSy
Norway,NO,2020-W47,subnational,NOCSR11,Rogaland,102,9402,475654,1976.64689038671,1.08487555839183,TESSy
Norway,NO,2020-W48,subnational,NOCSR11,Rogaland,59,7976,475654,1676.84913823914,0.739719157472417,TESSy
Norway,NO,2020-W49,subnational,NOCSR11,Rogaland,39,7108,475654,1494.3635499754,0.548677546426562,TESSy
Norway,NO,2020-W50,subnational,NOCSR11,Rogaland,65,7783,475654,1636.27342564133,0.835153539766157,TESSy
Norway,NO,2020-W51,subnational,NOCSR11,Rogaland,99,10489,475654,2205.17434942206,0.943845933835447,TESSy
Norway,NO,2020-W52,subnational,NOCSR11,Rogaland,325,11097,475654,2332.99835594781,2.92871947373164,TESSy
Norway,NO,2020-W53,subnational,NOCSR11,Rogaland,416,12896,475654,2711.21445420411,3.2258064516129,TESSy
Norway,NO,2021-W01,subnational,NOCSR11,Rogaland,523,20615,475654,4334.03272126378,2.53698763036624,TESSy
Norway,NO,2021-W02,subnational,NOCSR11,Rogaland,220,15054,475654,3164.90558262939,1.46140560648333,TESSy
Norway,NO,2021-W03,subnational,NOCSR11,Rogaland,154,11572,475654,2432.86086104606,1.33079847908745,TESSy
Norway,NO,2021-W04,subnational,NOCSR11,Rogaland,41,10420,475654,2190.66800657621,0.393474088291747,TESSy
Norway,NO,2021-W05,subnational,NOCSR11,Rogaland,10,7992,475654,1680.21292788456,0.125125125125125,TESSy
Norway,NO,2021-W06,subnational,NOCSR11,Rogaland,14,7958,475654,1673.06487488805,0.175923598894195,TESSy
Norway,NO,2021-W07,subnational,NOCSR11,Rogaland,31,8080,475654,1698.71377093434,0.383663366336634,TESSy
Norway,NO,2021-W08,subnational,NOCSR11,Rogaland,89,10628,475654,2234.3972719666,0.837410613473843,TESSy
Norway,NO,2021-W09,subnational,NOCSR11,Rogaland,106,8948,475654,1881.19935919807,1.18462226195798,TESSy
Norway,NO,2021-W10,subnational,NOCSR11,Rogaland,276,15372,475654,3231.760901832,1.79547228727557,TESSy
Norway,NO,2021-W11,subnational,NOCSR11,Rogaland,468,19177,475654,4031.71212688215,2.44042342389321,TESSy
Norway,NO,2021-W12,subnational,NOCSR11,Rogaland,329,19950,475654,4194.22521412623,1.64912280701754,TESSy
Norway,NO,2021-W13,subnational,NOCSR11,Rogaland,299,11672,475654,2453.8845463299,2.56168608636052,TESSy
Norway,NO,2021-W14,subnational,NOCSR11,Rogaland,364,14708,475654,3092.1636315473,2.47484362251836,TESSy
Norway,NO,2021-W15,subnational,NOCSR11,Rogaland,355,16489,475654,3466.59546645251,2.15295045181636,TESSy
Norway,NO,2021-W16,subnational,NOCSR11,Rogaland,176,11703,475654,2460.40188876789,1.50388789199351,TESSy
Norway,NO,2021-W17,subnational,NOCSR11,Rogaland,83,9383,475654,1972.65239018278,0.88457849301929,TESSy
Norway,NO,2021-W18,subnational,NOCSR11,Rogaland,204,14954,475654,3143.88189734555,1.36418349605457,TESSy
Norway,NO,2021-W19,subnational,NOCSR11,Rogaland,92,9215,475654,1937.33259890593,0.998372219207813,TESSy
Norway,NO,2021-W20,subnational,NOCSR11,Rogaland,142,10650,475654,2239.02248272904,1.33333333333333,TESSy
Norway,NO,2021-W21,subnational,NOCSR11,Rogaland,104,10655,475654,2240.07366699323,0.976067573908963,TESSy
Norway,NO,2021-W22,subnational,NOCSR11,Rogaland,100,10788,475654,2268.03516842074,0.92695587690026,TESSy
Norway,NO,2021-W23,subnational,NOCSR11,Rogaland,114,10241,475654,2153.03560991813,1.11317254174397,TESSy
Norway,NO,2021-W24,subnational,NOCSR11,Rogaland,250,14306,475654,3007.64841670626,1.74751852369635,TESSy
Norway,NO,2021-W25,subnational,NOCSR11,Rogaland,292,15350,475654,3227.13569106956,1.90228013029316,TESSy
Norway,NO,2021-W26,subnational,NOCSR11,Rogaland,249,17400,475654,3658.1212393883,1.43103448275862,TESSy
Norway,NO,2021-W27,subnational,NOCSR11,Rogaland,161,15948,475654,3352.85732906693,1.00953097567093,TESSy
Norway,NO,2021-W28,subnational,NOCSR11,Rogaland,100,12836,475654,2698.6002430338,0.779058896852602,TESSy
Norway,NO,2021-W29,subnational,NOCSR11,Rogaland,107,12751,475654,2680.73011054254,0.839149870598384,TESSy
Norway,NO,2021-W30,subnational,NOCSR11,Rogaland,132,15326,475654,3222.09000660144,0.861281482448127,TESSy
Norway,NO,2021-W31,subnational,NOCSR11,Rogaland,209,18572,475654,3904.51883091491,1.1253499892311,TESSy
Norway,NO,2021-W32,subnational,NOCSR11,Rogaland,274,16615,475654,3493.08530991015,1.6491122479687,TESSy
Norway,NO,2021-W33,subnational,NOCSR11,Rogaland,308,20057,475654,4216.72055737995,1.53562347310166,TESSy
Norway,NO,2021-W34,subnational,NOCSR11,Rogaland,504,24023,475654,5050.51991573707,2.09798942679932,TESSy
Norway,NO,2021-W35,subnational,NOCSR11,Rogaland,398,23708,475654,4984.29530709297,1.67875822507171,TESSy
Norway,NO,2021-W36,subnational,NOCSR11,Rogaland,210,19390,475654,4076.49257653673,1.08303249097473,TESSy
Norway,NO,2021-W37,subnational,NOCSR11,Rogaland,153,16536,475654,3476.47659853591,0.925253991291727,TESSy
Norway,NO,2021-W38,subnational,NOCSR11,Rogaland,153,13398,475654,2816.75335432899,1.14196148678907,TESSy
Norway,NO,2021-W39,subnational,NOCSR11,Rogaland,105,7297,475654,1534.09831516186,1.43894751267644,TESSy
Norway,NO,2021-W40,subnational,NOCSR11,Rogaland,113,6533,475654,1373.47735959332,1.72968008571866,TESSy
Norway,NO,2021-W41,subnational,NOCSR11,Rogaland,127,3994,475654,839.685990236601,3.17976965448172,TESSy
Norway,NO,2021-W42,subnational,NOCSR11,Rogaland,232,4359,475654,916.422441522619,5.32232163340216,TESSy
Norway,NO,2021-W43,subnational,NOCSR11,Rogaland,582,5792,475654,1217.69185164006,10.0483425414365,TESSy
Norway,NO,2021-W44,subnational,NOCSR11,Rogaland,786,8291,475654,1743.07374688324,9.48015920878061,TESSy
Norway,NO,2021-W45,subnational,NOCSR11,Rogaland,658,8423,475654,1770.82501145791,7.81194348806838,TESSy
Norway,NO,2020-W15,subnational,NOCSR15,Møre og Romsdal,2,696,264970,262.671245801412,0.28735632183908,TESSy
Norway,NO,2020-W16,subnational,NOCSR15,Møre og Romsdal,0,748,264970,282.296108993471,0,TESSy
Norway,NO,2020-W17,subnational,NOCSR15,Møre og Romsdal,4,914,264970,344.944710721969,0.437636761487965,TESSy
Norway,NO,2020-W18,subnational,NOCSR15,Møre og Romsdal,1,926,264970,349.473525304752,0.107991360691145,TESSy
Norway,NO,2020-W19,subnational,NOCSR15,Møre og Romsdal,6,1148,264970,433.256595086236,0.522648083623693,TESSy
Norway,NO,2020-W20,subnational,NOCSR15,Møre og Romsdal,4,1386,264970,523.078084311431,0.288600288600289,TESSy
Norway,NO,2020-W21,subnational,NOCSR15,Møre og Romsdal,0,1053,264970,397.403479639204,0,TESSy
Norway,NO,2020-W22,subnational,NOCSR15,Møre og Romsdal,7,900,264970,339.661093708722,0.777777777777778,TESSy
Norway,NO,2020-W23,subnational,NOCSR15,Møre og Romsdal,5,844,264970,318.526625655735,0.592417061611374,TESSy
Norway,NO,2020-W24,subnational,NOCSR15,Møre og Romsdal,2,1212,264970,457.410272861079,0.165016501650165,TESSy
Norway,NO,2020-W25,subnational,NOCSR15,Møre og Romsdal,1,1175,264970,443.446427897498,0.085106382978723,TESSy
Norway,NO,2020-W26,subnational,NOCSR15,Møre og Romsdal,7,964,264970,363.814771483564,0.726141078838174,TESSy
Norway,NO,2020-W27,subnational,NOCSR15,Møre og Romsdal,4,1266,264970,477.789938483602,0.315955766192733,TESSy
Norway,NO,2020-W28,subnational,NOCSR15,Møre og Romsdal,1,1320,264970,498.169604106125,0.075757575757576,TESSy
Norway,NO,2020-W29,subnational,NOCSR15,Møre og Romsdal,0,1307,264970,493.26338830811,0,TESSy
Norway,NO,2020-W30,subnational,NOCSR15,Møre og Romsdal,0,1449,264970,546.854360871042,0,TESSy
Norway,NO,2020-W31,subnational,NOCSR15,Møre og Romsdal,2,1474,264970,556.28939125184,0.135685210312076,TESSy
Norway,NO,2020-W32,subnational,NOCSR15,Møre og Romsdal,3,2511,264970,947.654451447334,0.1194743130227,TESSy
Norway,NO,2020-W33,subnational,NOCSR15,Møre og Romsdal,5,3557,264970,1342.41612257992,0.140567894292944,TESSy
Norway,NO,2020-W34,subnational,NOCSR15,Møre og Romsdal,7,4298,264970,1622.07042306676,0.162866449511401,TESSy
Norway,NO,2020-W35,subnational,NOCSR15,Møre og Romsdal,7,5169,264970,1950.78688153376,0.135422712323467,TESSy
Norway,NO,2020-W36,subnational,NOCSR15,Møre og Romsdal,6,5006,264970,1889.27048345096,0.119856172592889,TESSy
Norway,NO,2020-W37,subnational,NOCSR15,Møre og Romsdal,5,4147,264970,1565.08283956674,0.120569086086328,TESSy
Norway,NO,2020-W38,subnational,NOCSR15,Møre og Romsdal,7,4256,264970,1606.21957202702,0.164473684210526,TESSy
Norway,NO,2020-W39,subnational,NOCSR15,Møre og Romsdal,12,3901,264970,1472.24214061969,0.307613432453217,TESSy
Norway,NO,2020-W40,subnational,NOCSR15,Møre og Romsdal,49,4975,264970,1877.57104577877,0.984924623115578,TESSy
Norway,NO,2020-W41,subnational,NOCSR15,Møre og Romsdal,40,4139,264970,1562.06362984489,0.966417008939357,TESSy
Norway,NO,2020-W42,subnational,NOCSR15,Møre og Romsdal,28,4106,264970,1549.60938974224,0.681928884559182,TESSy
Norway,NO,2020-W43,subnational,NOCSR15,Møre og Romsdal,47,4083,264970,1540.9291617919,1.15111437668381,TESSy
Norway,NO,2020-W44,subnational,NOCSR15,Møre og Romsdal,75,4770,264970,1800.20379665623,1.57232704402516,TESSy
Norway,NO,2020-W45,subnational,NOCSR15,Møre og Romsdal,58,5293,264970,1997.58463222252,1.0957868883431,TESSy
Norway,NO,2020-W46,subnational,NOCSR15,Møre og Romsdal,41,5099,264970,1924.36879646753,0.804079231221808,TESSy
Norway,NO,2020-W47,subnational,NOCSR15,Møre og Romsdal,62,5131,264970,1936.44563535495,1.20834145390762,TESSy
Norway,NO,2020-W48,subnational,NOCSR15,Møre og Romsdal,41,4575,264970,1726.610559686,0.896174863387978,TESSy
Norway,NO,2020-W49,subnational,NOCSR15,Møre og Romsdal,36,3973,264970,1499.41502811639,0.906116284923232,TESSy
Norway,NO,2020-W50,subnational,NOCSR15,Møre og Romsdal,54,4783,264970,1805.11001245424,1.12899853648338,TESSy
Norway,NO,2020-W51,subnational,NOCSR15,Møre og Romsdal,30,5116,264970,1930.78461712647,0.586395621579359,TESSy
Norway,NO,2020-W52,subnational,NOCSR15,Møre og Romsdal,79,4877,264970,1840.58572668604,1.61984826737749,TESSy
Norway,NO,2020-W53,subnational,NOCSR15,Møre og Romsdal,100,4624,264970,1745.10321923237,2.16262975778547,TESSy
Norway,NO,2021-W01,subnational,NOCSR15,Møre og Romsdal,114,7898,264970,2980.71479790165,1.44340339326412,TESSy
Norway,NO,2021-W02,subnational,NOCSR15,Møre og Romsdal,62,5386,264970,2032.68294523908,1.15113256591162,TESSy
Norway,NO,2021-W03,subnational,NOCSR15,Møre og Romsdal,45,3954,264970,1492.24440502698,1.13808801213961,TESSy
Norway,NO,2021-W04,subnational,NOCSR15,Møre og Romsdal,36,4979,264970,1879.0806506397,0.723036754368347,TESSy
Norway,NO,2021-W05,subnational,NOCSR15,Møre og Romsdal,28,4207,264970,1587.72691248066,0.665557404326123,TESSy
Norway,NO,2021-W06,subnational,NOCSR15,Møre og Romsdal,13,3886,264970,1466.58112239121,0.334534225424601,TESSy
Norway,NO,2021-W07,subnational,NOCSR15,Møre og Romsdal,14,3516,264970,1326.94267275541,0.398179749715586,TESSy
Norway,NO,2021-W08,subnational,NOCSR15,Møre og Romsdal,23,4543,264970,1714.53372079858,0.50627338762932,TESSy
Norway,NO,2021-W09,subnational,NOCSR15,Møre og Romsdal,25,5064,264970,1911.15975393441,0.493680884676145,TESSy
Norway,NO,2021-W10,subnational,NOCSR15,Møre og Romsdal,14,6029,264970,2275.3519266332,0.232210980262067,TESSy
Norway,NO,2021-W11,subnational,NOCSR15,Møre og Romsdal,37,6990,264970,2638.03449447107,0.529327610872675,TESSy
Norway,NO,2021-W12,subnational,NOCSR15,Møre og Romsdal,73,10556,264970,3983.84722798807,0.691549829480864,TESSy
Norway,NO,2021-W13,subnational,NOCSR15,Møre og Romsdal,83,6221,264970,2347.81295995773,1.3341906445909,TESSy
Norway,NO,2021-W14,subnational,NOCSR15,Møre og Romsdal,74,6409,264970,2418.76438842133,1.15462630675612,TESSy
Norway,NO,2021-W15,subnational,NOCSR15,Møre og Romsdal,52,5589,264970,2109.29539193116,0.930398998031848,TESSy
Norway,NO,2021-W16,subnational,NOCSR15,Møre og Romsdal,89,5353,264970,2020.22870513643,1.66261909209789,TESSy
Norway,NO,2021-W17,subnational,NOCSR15,Møre og Romsdal,94,9672,264970,3650.22455372306,0.971877584780811,TESSy
